year,亚洲狗獾,松鼠,狍,紫貂,野猪,马鹿
2015.0,0.0011398293336619327,0.004559317334647731,0.006038014848587536,0.0012938603246973291,0.0013554727211114877,0.0005545115677274267
2016.0,0.0025357745283124252,0.0021224544510104,0.00551838157262704,0.0006255655224030653,0.0013963516125068422,0.0002792703225013684
2017.0,0.0024162579643026653,0.001769046009578737,0.005148930662025917,0.000719124394137698,0.002516935379481943,0.00037394468495160295
2018.0,0.0012223762223762223,0.0019153769153769154,0.008662508662508662,0.0007026257026257026,0.0033013783013783014,0.0005967505967505968
2019.0,0.0013857967195238313,0.00135171975101095,0.01633422690717434,0.0007383343177790904,0.0023853877959016767,0.000863283202326321
2020.0,0.0012572205232755692,0.001143957413070563,0.018926265715256543,0.00032846301959451804,0.0004983576849020274,0.0010986521689885604
